day,daily_tweet_count,daily_score
2017-06-20,410,0.14137146341463414
2017-06-21,576,-0.006472222222222224
2017-06-22,496,0.0913125
2017-06-23,518,0.5734330115830115
2017-06-24,269,0.20334312267657992
2017-06-25,206,0.1927645631067961
2017-06-26,547,0.12699433272394883
2017-06-27,626,0.10192316293929712
2017-06-28,463,0.2624941684665227
2017-06-29,649,0.14597041602465333
2017-06-30,443,0.34192573363431156
2017-07-01,231,0.2806926406926407
2017-07-02,214,0.2634873831775701
2017-07-03,468,0.15224679487179485
2017-07-04,487,0.2145464065708419
2017-07-05,455,0.17923604395604395
2017-07-06,625,0.07583408000000001
2017-07-07,565,0.6827916814159293
2017-07-08,238,0.19366932773109247
2017-07-09,238,0.46874915966386554
2017-07-10,509,0.3185880157170924
2017-07-11,281,0.18574519572953738
2017-07-12,690,0.19132391304347826
2017-07-13,633,0.11495466034755135
2017-07-14,484,0.20014111570247936
2017-07-15,278,0.3003913669064748
2017-07-16,238,0.4331823529411765
2017-07-17,555,0.3440727927927928
2017-07-18,542,0.14688948339483393
2017-07-19,771,0.51688728923476
2017-07-20,599,0.5096113522537563
2017-07-21,473,0.6396957716701903
2017-07-22,271,0.3513730627306273
2017-07-23,188,0.34843297872340423
2017-07-24,522,0.24533103448275864
2017-07-25,649,0.4562781201848999
2017-07-26,575,0.1675775652173913
2017-07-27,733,0.22519754433833564
2017-07-28,542,0.17995977859778597
2017-07-29,307,0.2547156351791531
2017-07-30,271,1.1075291512915129
2017-07-31,625,0.26623248
2017-08-01,2353,0.41119366765830856
2017-08-02,2148,0.3656768156424581
2017-08-03,745,0.2592864429530201
2017-08-04,541,1.2112728280961182
2017-08-05,266,0.26112293233082706
2017-08-06,291,0.15108556701030926
2017-08-07,596,0.19105570469798655
2017-08-08,797,0.1984095357590966
2017-08-09,1165,0.3652624892703863
2017-08-10,873,0.31464513172966785
2017-08-11,617,0.4647964343598055
2017-08-12,254,0.4411263779527559
2017-08-13,281,0.3708494661921708
2017-08-14,423,0.18370921985815603
2017-08-15,875,-0.1499902857142857
2017-08-16,786,0.19976145038167936
2017-08-17,675,0.14370296296296295
2017-08-18,587,0.8026945485519592
2017-08-19,271,0.2564435424354244
2017-08-20,211,0.6160630331753555
2017-08-21,537,0.19140800744878955
2017-08-22,656,0.5168041158536586
2017-08-23,666,0.18217627627627628
2017-08-24,644,0.16265357142857143
2017-08-25,563,0.3794033747779751
2017-08-26,260,0.22994884615384614
2017-08-27,236,0.6172733050847456
2017-08-28,574,0.24922909407665506
2017-08-29,1396,0.24079090257879654
2017-08-30,951,0.22789831756046264
2017-08-31,704,0.29472031249999997
2017-09-01,669,0.18706726457399103
2017-09-02,267,0.40527078651685394
2017-09-03,228,0.3667688596491228
2017-09-04,296,0.6062635135135135
2017-09-05,720,0.1404409722222222
2017-09-06,636,0.19342484276729557
2017-09-07,655,0.07418076335877863
2017-09-08,7,0.12692857142857142
2017-09-09,34,0.009485294117647059
2017-09-10,401,0.1470359102244389
2017-09-11,982,0.4509961303462322
2017-09-12,1795,0.15792640668523678
2017-09-13,421,0.3148731591448931
2017-09-14,1146,0.11490986038394416
2017-09-15,1112,0.10133938848920863
2017-09-16,512,0.074427734375
2017-09-17,263,0.07375627376425856
2017-09-18,770,0.27276883116883116
2017-09-19,877,0.11041505131128847
2017-09-20,1225,0.08121167346938776
2017-09-21,859,0.03680977881257275
2017-09-22,775,0.09593535483870967
2017-09-23,390,0.11447666666666666
2017-09-24,318,0.11776572327044026
2017-09-25,1151,0.13162849695916595
2017-09-26,964,0.2766347510373444
2017-09-27,604,0.2461971854304636
2017-09-28,643,0.29577807153965785
2017-09-29,580,0.28992241379310346
2017-09-30,227,0.38326784140969167
2017-10-01,228,0.2952907894736842
2017-10-02,572,0.2830048951048951
2017-10-03,555,0.4849037837837838
2017-10-04,667,0.21825247376311843
2017-10-05,652,0.14420444785276074
2017-10-06,499,0.19490360721442887
2017-10-07,263,0.26890494296577944
2017-10-08,231,0.19753463203463204
2017-10-09,529,0.12114215500945179
2017-10-10,668,0.12129056886227546
2017-10-11,272,0.18258308823529412
2017-10-12,473,0.19699809725158562
2017-10-13,488,0.14476168032786885
2017-10-14,240,0.11415791666666666
2017-10-15,215,0.2163120930232558
2017-10-16,725,0.7023063448275862
2017-10-17,477,0.5089104821802934
2017-10-18,620,0.12239806451612904
2017-10-19,50,-0.3806959999999999
2017-10-20,583,0.10265728987993139
2017-10-21,73,0.17115890410958903
2017-10-22,216,0.2424125
2017-10-23,471,0.18394288747346074
2017-10-24,102,0.16286078431372547
2017-10-25,523,0.2898946462715105
2017-10-26,483,0.2629298136645963
2017-10-27,150,0.2863113333333333
2017-10-28,302,0.18650264900662253
2017-10-29,317,0.21599652996845425
2017-10-30,863,0.16699269988412516
2017-10-31,933,0.1724278670953912
2017-11-01,728,0.21828282967032966
2017-11-02,1876,0.43608827292110874
2017-11-03,1709,0.030174722059684054
2017-11-04,188,0.4223377659574468
2017-11-05,266,0.1092124060150376
2017-11-06,711,0.19615541490857946
2017-11-07,753,0.3682034528552457
2017-11-08,806,0.30019913151364763
2017-11-09,728,-0.3737266483516484
2017-11-10,606,0.21332211221122113
2017-11-11,314,0.42790350318471343
2017-11-12,267,0.5328805243445693
2017-11-13,426,0.47856784037558686
2017-11-14,629,0.48911001589825115
2017-11-15,796,0.46433944723618087
2017-11-16,760,0.19340907894736845
2017-11-17,546,0.4764034798534799
2017-11-18,306,0.3291921568627451
2017-11-19,287,0.319079094076655
2017-11-20,547,0.34600329067641683
2017-11-21,615,0.8521094308943089
2017-11-22,668,0.378887125748503
2017-11-23,244,0.5934918032786884
2017-11-24,416,0.6111081730769231
2017-11-25,330,0.23917030303030307
2017-11-26,184,0.12984565217391306
2017-11-27,478,0.2111794979079498
2017-11-28,629,-0.019264864864864863
2017-11-29,804,0.002412064676616913
2017-11-30,743,0.06896393001345895
2017-12-01,238,0.5042382352941177
2017-12-02,156,0.2638294871794872
2017-12-03,281,0.1347241992882562
2017-12-04,604,0.29322201986754964
2017-12-05,636,0.22962248427672954
2017-12-06,685,0.4009588321167883
2017-12-07,642,0.1961791277258567
2017-12-08,590,0.2818681355932203
2017-12-09,357,0.18851792717086835
2017-12-10,310,0.16784806451612902
2017-12-11,674,0.38593827893175076
2017-12-12,681,0.22943832599118943
2017-12-13,645,0.18219937984496123
2017-12-14,436,0.18899678899082567
2017-12-15,677,0.5168998522895125
2017-12-16,291,0.4668982817869416
2017-12-17,219,0.183124200913242
2017-12-18,329,1.3176045592705168
2017-12-19,850,0.23149282352941178
2017-12-20,649,0.29456656394453007
2017-12-21,812,0.2658493842364532
2017-12-22,660,0.3181619696969697
2017-12-23,317,0.3019365930599369
2017-12-24,229,0.4540427947598253
2017-12-25,265,0.11771547169811321
2017-12-26,947,-0.5177259767687434
2017-12-27,840,0.16913488095238094
2017-12-28,730,0.29714657534246575
2017-12-29,687,0.5064730713245997
2017-12-30,398,0.2676952261306533
2017-12-31,291,0.5218422680412371
2018-01-01,350,0.730136
2018-01-02,682,0.5713623167155425
2018-01-03,662,0.31063519637462234
2018-01-04,588,0.6679399659863945
2018-01-05,814,0.41403464373464377
2018-01-06,193,0.13148134715025908
2018-01-07,331,0.3487453172205438
2018-01-08,690,0.20283028985507245
2018-01-09,755,0.35342807947019866
2018-01-10,716,0.35383980446927377
2018-01-11,598,0.38219247491638797
2018-01-12,707,0.6690176803394625
2018-01-13,390,0.6213535897435898
2018-01-14,320,0.1912965625
2018-01-15,376,0.40062074468085107
2018-01-16,708,0.1667545197740113
2018-01-17,1087,0.6011276908923643
2018-01-18,990,0.5664774747474747
2018-01-19,631,-0.28271347068145797
2018-01-20,359,0.5093493036211698
2018-01-21,321,0.5918915887850467
2018-01-22,635,0.24736645669291338
2018-01-23,931,0.2718709989258861
2018-01-24,1029,0.30883809523809524
2018-01-25,1135,0.42735735682819387
2018-01-26,1121,0.6040240856378234
2018-01-27,632,0.40494319620253166
2018-01-28,481,0.5692632016632017
2018-01-29,1377,0.12839905591866377
2018-01-30,1295,0.3259320463320463
2018-01-31,1135,0.561193127753304
2018-02-01,1164,0.5233856529209622
2018-02-02,1379,0.26768564176939813
2018-02-03,498,0.4507522088353414
2018-02-04,437,0.44119176201373
2018-02-05,1229,0.24208177379983728
2018-02-06,1084,0.2645370848708487
2018-02-07,1018,0.20681925343811394
2018-02-08,875,0.3433201142857143
2018-02-09,754,0.25643766578249333
2018-02-10,333,0.19580990990990993
2018-02-11,303,-0.12151914191419147
2018-02-12,779,0.7751641848523748
2018-02-13,894,0.48674552572706936
2018-02-14,788,0.8254756345177664
2018-02-15,940,1.6963407446808512
2018-02-16,744,0.6190788978494624
2018-02-17,327,0.6627758409785933
2018-02-18,316,0.27528765822784806
2018-02-19,377,0.06203899204244031
2018-02-20,659,0.4073673748103187
2018-02-21,598,0.6187903010033444
2018-02-22,693,0.16687431457431456
2018-02-23,575,0.8930262608695652
2018-02-24,359,1.1606654596100279
2018-02-25,381,0.6726372703412072
2018-02-26,860,0.4596087209302326
2018-02-27,868,0.49960092165898623
2018-02-28,723,0.8420235131396957
2018-03-01,741,0.4516851551956815
2018-03-02,759,0.1921167325428195
2018-03-03,334,0.20865958083832337
2018-03-04,262,0.40653664122137406
2018-03-05,621,0.29712045088566824
2018-03-06,253,0.1070818181818182
2018-03-07,535,0.06888841121495329
2018-03-08,553,0.7423860759493671
2018-03-09,518,0.7328241312741314
2018-03-10,279,0.24254802867383513
2018-03-11,303,0.09635577557755778
2018-03-12,778,1.316446272493573
2018-03-13,762,0.09318845144356958
2018-03-14,594,0.07292659932659933
2018-03-15,591,0.5912984771573604
2018-03-16,541,0.09070554528650648
2018-03-17,312,0.24652307692307693
2018-03-18,237,0.23696160337552744
2018-03-19,754,0.5925492042440319
2018-03-20,708,0.5086810734463277
2018-03-21,798,0.509403007518797
2018-03-22,826,0.4788911622276029
2018-03-23,805,0.21411565217391304
2018-03-24,309,-0.016121359223300998
2018-03-25,270,0.26767222222222226
2018-03-26,713,0.9968284712482468
2018-03-27,802,0.09426184538653368
2018-03-28,890,0.6016376404494381
2018-03-29,706,0.39654008498583576
2018-03-30,435,0.30167632183908044
2018-03-31,245,0.14121428571428574
2018-04-01,259,0.5399220077220077
2018-04-02,811,0.30500135635018494
2018-04-03,737,0.4951188602442334
2018-04-04,652,0.2514467791411043
2018-04-05,283,0.6867802120141343
2018-04-06,585,0.008677777777777765
2018-04-07,292,0.9110756849315069
2018-04-08,313,0.38401725239616613
2018-04-09,538,0.3691245353159851
2018-04-10,630,0.6739568253968254
2018-04-11,600,0.653232
2018-04-12,678,0.744440412979351
2018-04-13,646,0.13595572755417956
2018-04-14,252,0.7297099206349206
2018-04-15,210,0.39753761904761903
2018-04-16,412,-0.21864805825242714
2018-04-17,217,-0.1734211981566821
2018-04-18,412,0.23039029126213592
2018-04-19,640,0.31353984375
2018-04-20,1166,0.0620377358490566
2018-04-21,288,0.20550381944444443
2018-04-22,240,0.47864708333333333
2018-04-23,670,0.24965253731343284
2018-04-24,670,0.10004089552238805
2018-04-25,669,0.3072944693572496
2018-04-26,572,0.18344895104895106
2018-04-27,643,0.2297556765163297
2018-04-28,292,0.12655102739726026
2018-04-29,251,0.2450776892430279
2018-04-30,814,0.3110159705159705
2018-05-01,2403,0.5678420307948397
2018-05-02,1810,0.4577639779005525
2018-05-03,791,0.2882653603034134
2018-05-04,1469,0.666153982300885
2018-05-05,149,0.32603422818791944
2018-05-06,378,0.31754338624338624
2018-05-07,943,0.4636170731707317
2018-05-08,646,0.18617894736842103
2018-05-09,556,0.36468723021582733
2018-05-10,812,0.2814483990147783
2018-05-11,652,0.9772605828220859
2018-05-12,307,0.42113094462540723
2018-05-13,277,0.262157761732852
2018-05-14,559,0.3704545617173524
2018-05-15,638,-0.11306912225705326
2018-05-16,551,0.4293063520871143
2018-05-17,486,0.43790308641975306
2018-05-18,437,0.4507405034324943
2018-05-19,279,0.4094247311827957
2018-05-20,237,0.3482860759493671
2018-05-21,488,0.21823934426229508
2018-05-22,491,0.42488696537678206
2018-05-23,473,0.3809427061310782
2018-05-24,569,0.4188644991212654
2018-05-25,558,0.5546648745519713
2018-05-26,289,0.30102214532871974
2018-05-27,210,0.9164152380952382
2018-05-28,266,0.3676477443609023
2018-05-29,616,0.17430470779220777
2018-05-30,537,0.40089124767225326
2018-05-31,497,0.6000726358148893
2018-06-01,616,0.6282902597402598
2018-06-02,303,0.4062382838283829
2018-06-03,261,0.5232835249042146
2018-06-04,633,0.6651222748815165
2018-06-05,875,0.44891359999999997
2018-06-06,507,0.6063609467455622
2018-06-07,569,0.20206731107205622
2018-06-08,735,0.09361183673469388
2018-06-09,216,0.09816018518518517
2018-06-10,254,0.017731496062992142
2018-06-11,507,0.2631280078895464
2018-06-12,555,0.04266270270270271
2018-06-13,537,0.40580707635009317
2018-06-14,548,0.4955122262773723
2018-06-15,590,0.13691169491525423
2018-06-16,280,0.08369678571428571
2018-06-17,274,0.644221897810219
2018-06-18,515,0.3707104854368932
2018-06-19,657,0.21611278538812784
2018-06-20,511,0.7374810176125245
2018-06-21,512,-0.07176894531250001
2018-06-22,420,0.34796809523809524
2018-06-23,281,0.13482669039145906
2018-06-24,220,0.32261181818181817
2018-06-25,542,0.20770830258302583
2018-06-26,618,0.07109417475728155
2018-06-27,515,0.28322524271844657
2018-06-28,499,0.23368456913827654
2018-06-29,414,0.2770309178743961
2018-06-30,159,0.4633496855345912
2018-07-01,198,0.13555757575757577
2018-07-02,416,-0.036811057692307685
2018-07-03,333,0.2826162162162162
2018-07-04,179,0.7777346368715083
2018-07-05,386,0.38776994818652855
2018-07-06,418,0.4133198564593301
2018-07-07,211,0.06001374407582938
2018-07-08,159,0.9492106918238994
2018-07-09,464,0.8252948275862069
2018-07-10,494,0.4276348178137652
2018-07-11,474,0.010844092827004213
2018-07-12,525,0.3772737142857143
2018-07-13,414,0.4557304347826087
2018-07-14,198,0.32252020202020204
2018-07-15,173,0.5227751445086706
2018-07-16,380,0.19639868421052634
2018-07-17,451,0.14395365853658537
2018-07-18,433,0.3479468822170901
2018-07-19,517,0.4842646034816247
2018-07-20,430,0.3421544186046511
2018-07-21,205,0.8745126829268292
2018-07-22,207,0.4046304347826087
2018-07-23,416,0.22070240384615386
2018-07-24,492,0.4249288617886179
2018-07-25,472,0.8741101694915254
2018-07-26,558,0.1063530465949821
2018-07-27,513,0.06207173489278753
2018-07-28,132,0.28447348484848484
2018-07-29,259,0.19678262548262548
2018-07-30,733,0.45959427012278314
2018-07-31,889,1.1268238470191225
2018-08-01,1647,1.052961445051609
2018-08-02,1690,1.9342632544378697
2018-08-03,1195,0.7744455230125523
2018-08-04,471,1.5199042462845012
2018-08-05,328,0.25301554878048776
2018-08-06,726,0.9685242424242424
2018-08-07,842,0.3929495249406176
2018-08-08,592,0.5279396959459459
2018-08-09,668,0.836943113772455
2018-08-10,536,0.8444604477611941
2018-08-11,266,0.31374661654135344
2018-08-12,204,0.16709705882352943
2018-08-13,506,0.3166778656126482
2018-08-14,613,0.3979861337683524
2018-08-15,689,0.4936680696661829
2018-08-16,665,0.5938016541353384
2018-08-17,938,0.12493635394456294
2018-08-18,308,0.24061623376623376
2018-08-19,254,0.25622913385826773
2018-08-20,764,0.19997787958115182
2018-08-21,714,0.7082546218487396
2018-08-22,547,0.25636617915904936
2018-08-23,540,0.703199074074074
2018-08-24,471,0.06795838641188959
2018-08-25,272,0.43144926470588235
2018-08-26,263,0.9410406844106465
2018-08-27,583,0.4782346483704974
2018-08-28,732,0.09278183060109291
2018-08-29,688,0.33511395348837214
2018-08-30,1241,0.5661414182111201
2018-08-31,844,0.5993755924170616
2018-09-01,376,0.5743992021276596
2018-09-02,270,0.979418888888889
2018-09-03,284,0.5259302816901409
2018-09-04,933,0.5309297963558414
2018-09-05,834,0.40633477218225417
2018-09-06,737,0.3288481682496608
2018-09-07,884,0.050366855203619915
2018-09-08,471,0.14808832271762212
2018-09-09,296,0.35936385135135135
2018-09-10,954,0.2886752620545074
2018-09-11,962,0.4617762993762993
2018-09-12,2071,0.6007736842105262
2018-09-13,1175,0.43097693617021277
2018-09-14,837,0.8750332138590202
2018-09-15,361,0.29960997229916897
2018-09-16,302,0.32142781456953645
2018-09-17,880,0.24954613636363634
2018-09-18,815,0.2376122699386503
2018-09-19,693,0.4846640692640693
2018-09-20,693,0.2568239538239538
2018-09-21,684,1.050977192982456
2018-09-22,309,0.16826407766990292
2018-09-23,263,0.18613346007604564
2018-09-24,636,0.3407503144654088
2018-09-25,664,0.2424468373493976
2018-09-26,594,0.5895885521885522
2018-09-27,171,0.6608309941520468
2018-09-28,606,0.19626039603960396
2018-09-29,256,0.07977578125000001
2018-09-30,220,0.5590445454545455
2018-10-01,542,0.45631346863468636
2018-10-02,724,0.4274400552486187
2018-10-03,14,0.11689285714285715
2018-10-04,771,0.20262983138780805
2018-10-05,761,0.14695229960578185
2018-10-06,251,0.2509498007968127
2018-10-07,223,1.1533838565022423
2018-10-08,419,0.6859484486873508
2018-10-09,601,0.4620153078202995
2018-10-10,729,0.36674883401920444
2018-10-11,856,0.21681682242990657
2018-10-12,602,0.2609421926910299
2018-10-13,241,0.23011576763485478
2018-10-14,189,0.36207989417989417
2018-10-15,618,0.2646699029126214
2018-10-16,628,0.447762101910828
2018-10-17,484,0.3334909090909091
2018-10-18,624,0.430856891025641
2018-10-19,627,0.1129384370015949
2018-10-20,217,0.27398894009216596
2018-10-21,197,0.2711238578680203
2018-10-22,633,0.2635067930489732
2018-10-23,768,0.23219479166666668
2018-10-24,738,0.2714880758807588
2018-10-25,707,0.09522220650636491
2018-10-26,747,0.32909236947791165
2018-10-27,314,1.0387398089171975
2018-10-28,194,0.4588494845360825
2018-10-29,1071,0.02234789915966387
2018-10-30,1148,0.019036846689895474
2018-10-31,822,0.22010474452554746
2018-11-01,1679,0.13836831447290054
2018-11-02,1762,0.2597600454029512
2018-11-03,435,0.2485381609195402
2018-11-04,317,0.3842533123028391
2018-11-05,1464,0.5874868169398907
2018-11-06,849,0.45791566548881035
2018-11-07,783,0.36855606641123884
2018-11-08,637,0.432205180533752
2018-11-09,739,0.3133552097428958
2018-11-10,218,0.8851435779816513
2018-11-11,199,0.8386391959798994
2018-11-12,1382,0.21451584659913173
2018-11-13,1264,-0.0287684335443038
2018-11-14,1538,0.2927702860858257
2018-11-15,1165,0.12132961373390559
2018-11-16,756,0.30414259259259263
2018-11-17,264,0.24700416666666664
2018-11-18,219,0.06502374429223745
2018-11-19,1225,-0.30144742857142853
2018-11-20,1416,-0.01620310734463277
2018-11-21,955,0.1361566492146597
2018-11-22,408,0.4194857843137255
2018-11-23,742,-0.014746900269541778
2018-11-24,232,0.49296853448275857
2018-11-25,289,0.11488615916955018
2018-11-26,1183,0.5806585798816568
2018-11-27,1136,0.39599947183098594
2018-11-28,997,0.7068285857572718
2018-11-29,819,0.5478945054945055
2018-11-30,704,0.49106065340909083
2018-12-01,294,-0.7234812925170065
2018-12-02,291,0.6360769759450172
2018-12-03,805,0.9593426086956524
2018-12-04,1069,0.33130514499532276
2018-12-05,448,0.02007723214285712
2018-12-06,940,-0.0998408510638298
2018-12-07,1050,0.19612142857142859
2018-12-08,372,-0.3090913978494623
2018-12-09,232,-0.04798362068965513
2018-12-10,1478,0.07382070365358591
2018-12-11,1035,0.18810821256038648
2018-12-12,771,0.7149907911802854
2018-12-13,1009,0.37468840436075324
2018-12-14,953,0.004406715634837357
2018-12-15,333,0.40830420420420427
2018-12-16,338,1.0780582840236685
2018-12-17,891,0.22956273849607184
2018-12-18,813,0.8599136531365313
2018-12-19,852,0.4420767605633803
2018-12-20,1017,-0.12481238938053098
2018-12-21,1015,0.7126401970443349
2018-12-22,335,0.30456358208955225
2018-12-23,251,0.39859003984063746
2018-12-24,584,0.6907453767123288
2018-12-25,231,0.028958874458874448
2018-12-26,426,1.1372826291079812
2018-12-27,270,0.1102711111111111
2018-12-28,529,0.6262272211720227
2018-12-29,223,-0.48322421524663667
2018-12-30,204,1.0867401960784313
2018-12-31,517,0.37508278529980665
2019-01-01,249,1.289248995983936
2019-01-02,1734,-0.33029181084198384
2019-01-03,4943,-0.23613692089823987
2019-01-04,1682,-0.11901206896551719
2019-01-05,535,0.3502749532710281
2019-01-06,495,0.47447515151515157
2019-01-07,1070,0.22749990654205607
2019-01-08,1046,0.37400917782026766
2019-01-09,1238,0.41512366720516963
2019-01-10,797,0.577366373902133
2019-01-11,792,0.5382527777777778
2019-01-12,330,0.9104757575757576
2019-01-13,291,1.010768384879725
2019-01-14,671,-0.014113859910581238
2019-01-15,882,0.05321530612244896
2019-01-16,831,0.5125707581227437
2019-01-17,846,0.4406549645390071
2019-01-18,800,1.091320625
2019-01-19,392,0.42366989795918364
2019-01-20,347,0.12536455331412105
2019-01-21,377,0.32871671087533155
2019-01-22,815,-0.5613186503067485
2019-01-23,734,0.38726730245231605
2019-01-24,837,0.2712777777777778
2019-01-25,752,0.14722646276595744
2019-01-26,426,0.47620211267605633
2019-01-27,396,0.2992588383838384
2019-01-28,956,-0.12455135983263595
2019-01-29,1636,0.7445772004889976
2019-01-30,2087,0.4108404887398179
2019-01-31,1015,0.5061154679802955
2019-02-01,746,0.22566501340482575
2019-02-02,385,0.2343594805194805
2019-02-03,336,0.43450148809523814
2019-02-04,775,0.5779719999999999
2019-02-05,1046,0.27646806883365205
2019-02-06,815,0.45046478527607364
2019-02-07,743,0.2758915208613728
2019-02-08,647,0.43929443585780525
2019-02-09,381,0.3300695538057743
2019-02-10,317,1.7117223974763407
2019-02-11,645,0.3103680620155039
2019-02-12,766,0.3624582245430809
2019-02-13,728,0.543898901098901
2019-02-14,781,0.26953111395646606
2019-02-15,683,0.6745058565153733
2019-02-16,343,0.6045268221574344
2019-02-17,298,0.36054362416107383
2019-02-18,426,0.10787699530516433
2019-02-19,655,0.35007954198473284
2019-02-20,713,0.24206619915848532
2019-02-21,786,-0.004767302798982195
2019-02-22,542,0.2530389298892989
2019-02-23,379,0.2849263852242744
2019-02-24,422,0.5169381516587678
2019-02-25,838,0.5331211217183771
2019-02-26,761,0.4170057818659659
2019-02-27,685,0.6835392700729928
2019-02-28,771,0.22950051880674446
2019-03-01,287,0.18269965156794427
2019-03-02,342,1.1360894736842104
2019-03-03,362,0.3341911602209945
2019-03-04,752,0.7253872340425531
2019-03-05,685,0.25663328467153285
2019-03-06,749,0.22557610146862483
2019-03-07,719,0.2598994436717663
2019-03-08,711,0.38224444444444444
2019-03-09,338,-0.036956508875739556
2019-03-10,317,0.34122776025236595
2019-03-11,992,0.45243024193548387
2019-03-12,1074,0.7020797020484171
2019-03-13,901,0.488496115427303
2019-03-14,1018,0.41819577603143415
2019-03-15,972,0.5875042181069958
2019-03-16,371,0.8927296495956873
2019-03-17,338,0.507339349112426
2019-03-18,764,0.6377269633507853
2019-03-19,820,0.4825757317073171
2019-03-20,695,0.5845674820143885
2019-03-21,1436,0.5812922005571031
2019-03-22,919,0.8551410228509249
2019-03-23,356,0.6122890449438203
2019-03-24,386,0.7958531088082902
2019-03-25,1035,0.49637613526570046
2019-03-26,1626,0.37239274292742924
2019-03-27,934,0.5079896145610279
2019-03-28,793,0.45901147540983606
2019-03-29,705,0.3373607092198581
2019-03-30,325,0.946804
2019-03-31,379,0.3916551451187335
2019-04-01,744,0.13916061827956988
2019-04-02,796,0.6027031407035176
2019-04-03,818,1.2447876528117359
2019-04-04,816,1.0930165441176471
2019-04-05,816,0.4907825980392157
2019-04-06,283,0.5623049469964664
2019-04-07,296,1.207293918918919
2019-04-08,948,0.8122268987341772
2019-04-09,1016,0.44968937007874016
2019-04-10,863,0.5662789107763616
2019-04-11,692,1.0144489884393064
2019-04-12,784,0.9085107142857142
2019-04-13,309,0.5832284789644013
2019-04-14,295,0.5943572881355932
2019-04-15,632,0.5167142405063291
2019-04-16,336,0.7974803571428571
2019-04-17,1104,0.5059096014492753
2019-04-18,701,0.8640888730385164
2019-04-19,294,0.789191156462585
2019-04-20,227,0.727022026431718
2019-04-21,239,0.7970891213389122
2019-04-22,678,0.6278619469026548
2019-04-23,797,1.649953199498118
2019-04-24,738,0.7110239837398373
2019-04-25,719,0.6859283727399166
2019-04-26,585,0.8146355555555556
2019-04-27,271,0.37441365313653135
2019-04-28,357,0.39475994397759107
2019-04-29,501,0.8879213572854292
2019-04-30,2223,0.9617996401259559
2019-05-01,2106,0.9217804843304843
2019-05-02,1152,0.8839572048611112
2019-05-03,802,0.9335619700748129
2019-05-04,362,1.1557560773480662
2019-05-05,393,1.127885496183206
2019-05-06,915,0.61599912568306
2019-05-07,943,0.8413503711558854
2019-05-08,817,0.9334895960832312
2019-05-09,936,0.6910897435897436
2019-05-10,987,0.9474001013171226
2019-05-11,326,0.3820021472392638
2019-05-12,344,0.6337511627906977
2019-05-13,1228,0.420703990228013
2019-05-14,1134,0.4873253968253968
2019-05-15,874,0.5431512585812357
2019-05-16,890,0.2984311235955056
2019-05-17,834,0.5609679856115108
2019-05-18,300,0.6021003333333333
2019-05-19,379,0.4647266490765171
2019-05-20,854,0.41533009367681495
2019-05-21,743,1.0124123822341857
2019-05-22,968,0.025181198347107428
2019-05-23,1030,0.22897951456310678
2019-05-24,743,0.5939078061911172
2019-05-25,332,0.4916996987951808
2019-05-26,163,-0.09060674846625777
2019-05-27,342,0.5510175438596492
2019-05-28,816,0.22940686274509803
2019-05-29,726,0.4410055096418733
2019-05-30,671,0.5331520119225037
2019-05-31,645,0.3317458914728682
2019-06-01,243,0.277698353909465
2019-06-02,235,0.5116021276595745
2019-06-03,668,0.09756736526946107
2019-06-04,865,0.2969742196531792
2019-06-05,759,0.5004162055335969
2019-06-06,626,0.39115686900958463
2019-06-07,113,0.5563469026548672
2019-06-08,268,0.5657361940298508
2019-06-09,257,0.9224618677042802
2019-06-10,548,0.40751770072992705
2019-06-11,540,0.3074224074074074
2019-06-12,475,0.2854690526315789
2019-06-13,531,0.39962580037664786
2019-06-14,480,0.22327750000000002
2019-06-15,191,0.47322670157068064
2019-06-16,161,0.24629751552795032
2019-06-17,510,0.17402627450980393
2019-06-18,104,1.178639423076923
2019-06-19,642,0.20213971962616822
2019-06-20,602,0.3455735880398671
2019-06-21,444,0.4707527027027027
2019-06-22,187,0.3599534759358289
2019-06-23,219,0.2335077625570776
2019-06-24,427,0.23012365339578453
2019-06-25,550,0.10722672727272729
2019-06-26,602,0.12214435215946842
2019-06-27,679,0.3487731958762887
2019-06-28,653,0.4288226646248086
2019-06-29,210,0.22945238095238096
2019-06-30,208,0.7244254807692307
2019-07-01,599,0.3362380634390651
2019-07-02,470,0.500656170212766
2019-07-03,414,0.20500676328502415
2019-07-04,233,0.19994163090128755
2019-07-05,356,0.4457286516853932
2019-07-06,141,0.5849113475177304
2019-07-07,223,0.5507233183856503
2019-07-08,683,0.24514816983894586
2019-07-09,655,0.27160946564885496
2019-07-10,458,0.5744735807860262
2019-07-11,458,0.32145262008733627
2019-07-12,369,0.428789701897019
2019-07-13,172,0.8973319767441861
2019-07-14,147,2.674612244897959
2019-07-15,409,0.3460149144254279
2019-07-16,194,0.26957783505154637
2019-07-17,427,0.6526967213114754
2019-07-18,576,0.42012725694444447
2019-07-19,342,0.21187456140350877
2019-07-20,141,0.09871276595744681
2019-07-21,124,1.0493701612903226
2019-07-22,573,0.25452670157068064
2019-07-23,723,0.4057710926694329
2019-07-24,460,-0.4678858695652174
2019-07-25,624,0.651668108974359
2019-07-26,516,0.24601162790697673
2019-07-27,228,0.7620425438596491
2019-07-28,227,1.1079392070484582
2019-07-29,134,0.45844701492537315
2019-07-30,1699,0.7297821071218364
2019-07-31,814,0.534204914004914
2019-08-01,867,0.22361095732410607
2019-08-02,708,0.4885233050847458
